m_insp[Msun],mass_aEMS[Msun],M_loss[Msun],m_ins-M_loss
1.9,107.7814547351895,15.491099041805128,-13.591099041805128
2.0,107.7814547351895,15.66912493598191,-13.66912493598191
2.1,107.7814547351895,15.832315338977283,-13.732315338977283
2.1999999999999997,107.7814547351895,15.946524216982784,-13.746524216982785
2.3,107.7814547351895,16.1158014849603,-13.8158014849603
2.3999999999999995,107.7814547351895,16.275121266586197,-13.875121266586198
2.5,107.7814547351895,16.394508838911847,-13.894508838911847
2.6,107.7814547351895,16.599768526727562,-13.999768526727562
2.6999999999999997,107.7814547351895,16.712330291013583,-14.012330291013583
2.8,107.7814547351895,16.831513335551705,-14.031513335551704
2.8999999999999995,107.7814547351895,16.924211259081375,-14.024211259081376
2.9999999999999987,107.7814547351895,17.026908546811384,-14.026908546811386
3.1,107.7814547351895,17.098472328592013,-13.998472328592014
3.1999999999999997,107.7814547351895,17.116363274037155,-13.916363274037156
3.3,107.7814547351895,17.143199692204906,-13.843199692204905
3.3999999999999995,107.7814547351895,17.134254219482326,-13.734254219482327
3.4999999999999987,107.7814547351895,17.098472328592013,-13.598472328592015
3.6,107.7814547351895,17.026908546811384,-13.426908546811385
3.6999999999999993,107.7814547351895,16.910968698577136,-13.210968698577137
3.799999999999999,107.7814547351895,16.712330291013583,-12.912330291013584
3.9,107.7814547351895,16.368023717903373,-12.468023717903373
3.9999999999999987,107.7814547351895,15.698795918344688,-11.69879591834469
4.1,107.7814547351895,14.467697649047139,-10.36769764904714
4.199999999999998,107.7814547351895,14.467697649047139,-10.26769764904714
4.299999999999999,107.7814547351895,14.4843745820303,-10.184374582030301
4.4,107.7814547351895,14.501051515013469,-10.101051515013468
4.499999999999999,107.7814547351895,14.551082313962933,-10.051082313962933
4.599999999999999,107.7814547351895,14.584436179929298,-9.9844361799293
4.699999999999998,107.7814547351895,14.634466978878761,-9.934466978878763
4.799999999999999,107.7814547351895,14.684497777828271,-9.884497777828273
4.9,107.7814547351895,14.734528576777764,-9.834528576777764
4.999999999999999,107.7814547351895,14.789992507638217,-9.789992507638217
5.099999999999999,107.7814547351895,14.85632270232057,-9.75632270232057
5.199999999999998,107.7814547351895,14.944762961897021,-9.744762961897024
5.299999999999999,107.7814547351895,15.011093156579374,-9.711093156579375
5.4,107.7814547351895,15.09953341615584,-9.69953341615584
5.499999999999999,107.7814547351895,15.187973675732321,-9.687973675732323
5.599999999999999,107.7814547351895,15.276413935308783,-9.676413935308783
5.699999999999998,107.7814547351895,15.372415112353947,-9.67241511235395
5.799999999999999,107.7814547351895,15.461428059442326,-9.661428059442327
5.9,107.7814547351895,15.550441006530717,-9.650441006530716
5.999999999999999,107.7814547351895,15.66912493598191,-9.669124935981912
6.099999999999999,107.7814547351895,15.758137883070276,-9.658137883070278
6.199999999999998,107.7814547351895,15.847150830158656,-9.647150830158658
6.299999999999999,107.7814547351895,15.97639667603764,-9.67639667603764
6.399999999999999,107.7814547351895,16.075971539553834,-9.675971539553835
6.499999999999999,107.7814547351895,16.18550388942163,-9.685503889421629
6.599999999999999,107.7814547351895,16.29503623928943,-9.695036239289433
6.6999999999999975,107.7814547351895,16.420993959920338,-9.72099395992034
6.799999999999999,107.7814547351895,16.526934443954257,-9.726934443954258
6.899999999999999,107.7814547351895,16.646117488492383,-9.746117488492384
6.999999999999999,107.7814547351895,16.765300533030526,-9.765300533030526
7.099999999999999,107.7814547351895,16.884483577568645,-9.784483577568647
7.1999999999999975,107.7814547351895,16.991126655921086,-9.791126655921088
7.299999999999999,107.7814547351895,17.116363274037155,-9.816363274037156
7.399999999999999,107.7814547351895,17.241599892153257,-9.841599892153258
7.499999999999999,107.7814547351895,17.34894556482419,-9.848945564824191
7.599999999999999,107.7814547351895,17.474406278499462,-9.874406278499464
7.6999999999999975,107.7814547351895,17.606428228814323,-9.906428228814326
7.799999999999999,107.7814547351895,17.726448183645974,-9.926448183645975
7.899999999999999,107.7814547351895,17.846468138477643,-9.946468138477645
7.999999999999997,107.7814547351895,17.966544389068886,-9.96654438906889
8.099999999999998,107.7814547351895,18.086705083299506,-9.986705083299508
8.199999999999998,107.7814547351895,18.206865777530165,-10.006865777530168
8.299999999999997,107.7814547351895,18.335037184709478,-10.03503718470948
8.399999999999999,107.7814547351895,18.452665826253625,-10.052665826253627
8.499999999999998,107.7814547351895,18.576291321671693,-10.076291321671695
8.599999999999998,107.7814547351895,18.673041709390173,-10.073041709390175
8.699999999999998,107.7814547351895,18.807417247888097,-10.1074172478881
8.799999999999997,107.7814547351895,18.91844458156747,-10.118444581567474
8.899999999999997,107.7814547351895,19.050506331706146,-10.150506331706149
8.999999999999998,107.7814547351895,19.17899884535457,-10.178998845354572
9.099999999999998,107.7814547351895,19.3039221225128,-10.203922122512804
9.199999999999998,107.7814547351895,19.418137690200297,-10.2181376902003
9.299999999999997,107.7814547351895,19.533367252016703,-10.233367252016706
9.399999999999997,107.7814547351895,19.64961080796202,-10.249610807962023
9.499999999999996,107.7814547351895,19.77554132690274,-10.275541326902744
9.599999999999998,107.7814547351895,19.882097919852608,-10.28209791985261
9.699999999999998,107.7814547351895,19.992295202346785,-10.292295202346788
9.799999999999997,107.7814547351895,20.122483963650545,-10.322483963650548
9.899999999999997,107.7814547351895,20.226634972693613,-10.326634972693617
10.0,107.7814547351895,20.356823733997444,-10.356823733997444
15.0,107.7814547351895,25.310397806849352,-10.310397806849352
20.0,107.7814547351895,28.037109796490437,-8.037109796490437
25.0,107.7814547351895,28.68036590765023,-3.6803659076502306
30.0,107.7814547351895,27.933198413538708,2.066801586461292
35.0,107.7814547351895,27.207142749367772,7.792857250632228
40.0,107.7814547351895,26.624283588674203,13.375716411325797
45.0,107.7814547351895,26.122895126534708,18.877104873465292
50.0,107.7814547351895,25.670179053339037,24.329820946660963
55.0,107.7814547351895,25.25574399712368,29.74425600287632
60.0,107.7814547351895,24.909821721854332,35.09017827814567
65.0,107.7814547351895,24.54224568714674,40.45775431285326
70.0,107.7814547351895,24.30925203699113,45.690747963008874
75.0,107.7814547351895,23.98913503559188,51.01086496440812
80.0,107.7814547351895,23.80371269791165,56.19628730208835
85.0,107.7814547351895,23.567720631773117,61.43227936822689
90.0,107.7814547351895,23.29869561568765,66.70130438431235
95.0,107.7814547351895,23.122177707734764,71.87782229226524
100.0,107.7814547351895,22.945532935276802,77.0544670647232
105.0,107.7814547351895,22.737319533637933,82.26268046636207
110.0,107.7814547351895,22.599897009822612,87.40010299017739
115.0,107.7814547351895,22.38599666719813,92.61400333280187
120.0,107.7814547351895,22.25765646162339,97.74234353837662
125.0,107.7814547351895,22.11161998288256,102.88838001711744
130.0,107.7814547351895,21.990385643455316,108.00961435654469
135.0,107.7814547351895,21.84279601284818,113.15720398715182
140.0,107.7814547351895,21.748100537309274,118.25189946269073
145.0,107.7814547351895,21.57516526541927,123.42483473458073
150.0,107.7814547351895,21.480836935297432,128.51916306470258
155.0,107.7814547351895,21.361050190406267,133.63894980959373
160.0,107.7814547351895,21.269664288187386,138.73033571181261
165.0,107.7814547351895,21.165144060296416,143.83485593970357
170.0,107.7814547351895,21.06062383240547,148.93937616759453
175.0,107.7814547351895,20.967716963169035,154.03228303683096
180.0,107.7814547351895,20.863196735278084,159.13680326472192
185.0,107.7814547351895,20.784663177981557,164.21533682201846
190.0,107.7814547351895,20.68853751904929,169.3114624809507
195.0,107.7814547351895,20.618627948916696,174.3813720510833
200.0,107.7814547351895,20.531240986250975,179.46875901374904
205.0,107.7814547351895,20.422007282918823,184.57799271708117
210.0,107.7814547351895,20.376352048193013,189.623647951807
215.0,107.7814547351895,20.30474822947592,194.69525177052407
220.0,107.7814547351895,20.226634972693613,199.7733650273064
225.0,107.7814547351895,20.14852171591133,204.85147828408867
230.0,107.7814547351895,20.070408459129055,209.92959154087094
235.0,107.7814547351895,20.018332954607526,214.98166704539247
240.0,107.7814547351895,19.920845771834376,220.07915422816563
245.0,107.7814547351895,19.882097919852608,225.1179020801474
250.0,107.7814547351895,19.823976141879967,230.17602385812003
255.0,107.7814547351895,19.75616740091185,235.24383259908814
260.0,107.7814547351895,19.678671696948328,240.32132830305167
265.0,107.7814547351895,19.63023688197111,245.36976311802889
270.0,107.7814547351895,19.572115103998478,250.42788489600153
275.0,107.7814547351895,19.533367252016703,255.46663274798328
280.0,107.7814547351895,19.475245474044037,260.524754525956
285.0,107.7814547351895,19.418137690200297,265.5818623097997
290.0,107.7814547351895,19.361029906356535,270.6389700936435
295.0,107.7814547351895,19.3039221225128,275.6960778774872
300.0,107.7814547351895,19.246814338669022,280.753185661331
305.0,107.7814547351895,19.21112197376669,285.7888780262333
310.0,107.7814547351895,19.15758342641317,290.84241657358683
315.0,107.7814547351895,19.125460298001084,295.8745397019989
320.0,107.7814547351895,19.07192175064756,300.92807824935244
325.0,107.7814547351895,19.029090912764758,305.9709090872352
330.0,107.7814547351895,18.982690838391694,311.0173091616083
335.0,107.7814547351895,18.91844458156747,316.0815554184325
340.0,107.7814547351895,18.88804257098678,321.1119574290132
345.0,107.7814547351895,18.850417420207393,326.1495825797926
350.0,107.7814547351895,18.807417247888097,331.1925827521119
355.0,107.7814547351895,18.764417075568744,336.23558292443124
360.0,107.7814547351895,18.72141690324942,341.2785830967506
365.0,107.7814547351895,18.673041709390173,346.3269582906098
370.0,107.7814547351895,18.640791580150687,351.3592084198493
375.0,107.7814547351895,18.592416386291443,356.40758361370854
380.0,107.7814547351895,18.576291321671693,361.4237086783283
385.0,107.7814547351895,18.52791612781246,366.47208387218757
390.0,107.7814547351895,18.5064160416528,371.4935839583472
395.0,107.7814547351895,18.463415869333456,376.53658413066654
400.0,107.7814547351895,18.43390507022509,381.5660949297749
405.0,107.7814547351895,18.399122888299114,386.60087711170087
410.0,107.7814547351895,18.3590693235556,391.6409306764444
415.0,107.7814547351895,18.319015758812057,396.68098424118796
420.0,107.7814547351895,18.28697290701724,401.71302709298277
425.0,107.7814547351895,18.254930055222403,406.7450699447776
430.0,107.7814547351895,18.22288720342759,411.7771127965724
435.0,107.7814547351895,18.194849708107114,416.8051502918929
440.0,107.7814547351895,18.17081756926096,421.829182430739
445.0,107.7814547351895,18.12675864804306,426.87324135195695
450.0,107.7814547351895,18.110737222145644,431.88926277785436
455.0,107.7814547351895,18.06267294445338,436.93732705554663
460.0,107.7814547351895,18.030630092658555,441.96936990734145
465.0,107.7814547351895,18.01460866676112,446.9853913332389
470.0,107.7814547351895,17.98256581496631,452.01743418503366
475.0,107.7814547351895,17.95052296317148,457.04947703682853
480.0,107.7814547351895,17.9305102547396,462.0694897452604
485.0,107.7814547351895,17.890484837875846,467.1095151621241
490.0,107.7814547351895,17.870472129444,472.129527870556
495.0,107.7814547351895,17.846468138477643,477.15353186152237
500.0,107.7814547351895,17.81646314976973,482.18353685023027
0.7,111.61692397770369,0.0,0.7
0.7999999999999999,111.61692397770369,0.0,0.7999999999999999
0.8999999999999999,111.61692397770369,0.0,0.8999999999999999
1.0,111.61692397770369,0.0,1.0
1.1,111.61692397770369,0.0,1.1
1.1999999999999995,111.61692397770369,0.0,1.1999999999999995
1.2999999999999998,111.61692397770369,0.0,1.2999999999999998
1.4,111.61692397770369,14.945078968362168,-13.545078968362168
1.4999999999999998,111.61692397770369,15.444499442393383,-13.944499442393383
1.5999999999999996,111.61692397770369,15.680773346356107,-14.080773346356107
1.6999999999999995,111.61692397770369,15.884840361463505,-14.184840361463506
1.7999999999999996,111.61692397770369,16.083246352736495,-14.283246352736496
1.9,111.61692397770369,16.260767502822876,-14.360767502822876
2.0,111.61692397770369,16.406961391129286,-14.406961391129286
2.1,111.61692397770369,16.56862375580029,-14.468623755800289
2.1999999999999997,111.61692397770369,16.73755678398156,-14.537556783981561
2.3,111.61692397770369,16.93464531685972,-14.634645316859718
2.3999999999999995,111.61692397770369,17.047505429317198,-14.6475054293172
2.5,111.61692397770369,17.207727887997823,-14.707727887997823
2.6,111.61692397770369,17.349100645657217,-14.749100645657217
2.6999999999999997,111.61692397770369,17.51874795484845,-14.818747954848451
2.8,111.61692397770369,17.70030834545644,-14.900308345456438
2.8999999999999995,111.61692397770369,17.85682592356679,-14.956825923566793
2.9999999999999987,111.61692397770369,18.007082798552684,-15.007082798552686
3.1,111.61692397770369,18.15307449471264,-15.053074494712641
3.1999999999999997,111.61692397770369,18.29482842506951,-15.094828425069512
3.3,111.61692397770369,18.30733612480688,-15.00733612480688
3.3999999999999995,111.61692397770369,18.29482842506951,-14.894828425069512
3.4999999999999987,111.61692397770369,18.26981302559479,-14.769813025594791
3.6,111.61692397770369,18.186428360678946,-14.586428360678946
3.6999999999999993,111.61692397770369,18.057168423547978,-14.357168423547979
3.799999999999999,111.61692397770369,17.84430451731795,-14.044304517317952
3.9,111.61692397770369,17.481048552805934,-13.581048552805933
3.9999999999999987,111.61692397770369,16.765712288678447,-12.765712288678449
4.1,111.61692397770369,15.428747848795865,-11.328747848795865
4.199999999999998,111.61692397770369,15.41299625519835,-11.212996255198352
4.299999999999999,111.61692397770369,15.428747848795865,-11.128747848795866
4.4,111.61692397770369,15.460251035990899,-11.060251035990898
4.499999999999999,111.61692397770369,15.507505816783434,-11.007505816783436
4.599999999999999,111.61692397770369,15.554760597575967,-10.95476059757597
4.699999999999998,111.61692397770369,15.602015378368526,-10.902015378368528
4.799999999999999,111.61692397770369,15.64927015916108,-10.849270159161081
4.9,111.61692397770369,15.712276533551146,-10.812276533551145
4.999999999999999,111.61692397770369,15.780416155530318,-10.780416155530318
5.099999999999999,111.61692397770369,15.863955520276848,-10.763955520276848
5.199999999999998,111.61692397770369,15.947494885023405,-10.747494885023407
5.299999999999999,111.61692397770369,16.031034249769903,-10.731034249769904
5.4,111.61692397770369,16.114573614516463,-10.714573614516462
5.499999999999999,111.61692397770369,16.21899782044959,-10.71899782044959
5.599999999999999,111.61692397770369,16.30253718519613,-10.702537185196132
5.699999999999998,111.61692397770369,16.406961391129286,-10.706961391129287
5.799999999999999,111.61692397770369,16.51231274640654,-10.71231274640654
5.9,111.61692397770369,16.596779260497176,-10.696779260497175
5.999999999999999,111.61692397770369,16.70940127928468,-10.70940127928468
6.099999999999999,111.61692397770369,16.8220232980722,-10.722023298072202
6.199999999999998,111.61692397770369,16.94872306920813,-10.748723069208129
6.299999999999999,111.61692397770369,17.06635513033845,-10.766355130338452
6.399999999999999,111.61692397770369,17.179453336465944,-10.779453336465945
6.499999999999999,111.61692397770369,17.273701841572205,-10.773701841572205
6.599999999999999,111.61692397770369,17.40564974872095,-10.805649748720953
6.6999999999999975,111.61692397770369,17.51874795484845,-10.818747954848453
6.799999999999999,111.61692397770369,17.66274412670997,-10.862744126709972
6.899999999999999,111.61692397770369,17.78169748607381,-10.881697486073811
6.999999999999999,111.61692397770369,17.906911548562093,-10.906911548562093
7.099999999999999,111.61692397770369,18.032125611050347,-10.932125611050349
7.1999999999999975,111.61692397770369,18.15307449471264,-10.953074494712643
7.299999999999999,111.61692397770369,18.28232072533216,-10.98232072533216
7.399999999999999,111.61692397770369,18.40322848946011,-11.00322848946011
7.499999999999999,111.61692397770369,18.53664395332541,-11.03664395332541
